E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.29297	105	-1	EventGenerator/
9.7988	106	e-	EventGenerator	0.065413
	0.3724	106	-1	EventGenerator/
9.4477	107	e-	EventGenerator	0.065226
	0.33101	107	-1	EventGenerator/
9.8143	108	e-	EventGenerator	0.065242
	0.33076	108	-1	EventGenerator/
9.8681	109	e-	EventGenerator	0.06513
	0.82076	109	-1	EventGenerator/
9.8601	110	e-	EventGenerator	0.065362
	0.36804	110	-1	EventGenerator/
9.8058	111	e-	EventGenerator	0.065273
9.8058	111	gamma	eBrem	-1e+06
9.8058	111	e-	phot	-1e+06
	0.30872	111	-1	EventGenerator/eBrem/phot/
9.8087	112	e-	EventGenerator	0.065229
	0.28843	112	-1	EventGenerator/
9.8733	113	e-	EventGenerator	0.065133
	0.35017	113	-1	EventGenerator/
9.8435	114	e-	EventGenerator	0.06588
	0.31539	114	-1	EventGenerator/
9.8668	115	e-	EventGenerator	0.065187
	0.25307	115	-1	EventGenerator/
9.8335	116	e-	EventGenerator	0.065155
	0.3939	116	-1	EventGenerator/
9.8072	117	e-	EventGenerator	0.065137
	0.33486	117	-1	EventGenerator/
9.8313	118	e-	EventGenerator	0.06516
	0.31441	118	-1	EventGenerator/
9.7185	119	e-	EventGenerator	0.065152
	0.29333	119	-1	EventGenerator/
9.8553	120	e-	EventGenerator	0.065183
	0.62707	120	-1	EventGenerator/
9.8766	121	e-	EventGenerator	0.065132
9.8766	121	gamma	eBrem	-1e+06
	0.34974	121	-1	EventGenerator/eBrem/
9.8309	122	e-	EventGenerator	0.065298
	0.43689	122	-1	EventGenerator/
9.6371	123	e-	EventGenerator	0.065317
	0.31949	123	-1	EventGenerator/
9.8682	124	e-	EventGenerator	0.065228
	0.31615	124	-1	EventGenerator/
9.861	125	e-	EventGenerator	0.065222
	0.73285	125	-1	EventGenerator/
9.85	126	e-	EventGenerator	0.065144
	0.34736	126	-1	EventGenerator/
9.8545	127	e-	EventGenerator	0.065436
	0.34708	127	-1	EventGenerator/
9.6878	128	e-	EventGenerator	0.065149
	0.26641	128	-1	EventGenerator/
9.8225	129	e-	EventGenerator	0.065148
	0.67142	129	-1	EventGenerator/
9.8531	130	e-	EventGenerator	0.065189
	0.49267	130	-1	EventGenerator/
9.8298	131	e-	EventGenerator	0.065133
	0.30911	131	-1	EventGenerator/
9.8093	132	e-	EventGenerator	0.06536
	0.27732	132	-1	EventGenerator/
9.483	133	e-	EventGenerator	0.065189
	0.33677	133	-1	EventGenerator/
9.8319	134	e-	EventGenerator	0.065145
	0.27256	134	-1	EventGenerator/
9.856	135	e-	EventGenerator	0.065133
	0.2643	135	-1	EventGenerator/
9.636	136	e-	EventGenerator	0.065131
	0.31157	136	-1	EventGenerator/
9.8394	137	e-	EventGenerator	0.065232
	0.57782	137	-1	EventGenerator/
9.8522	138	e-	EventGenerator	0.065154
	0.30024	138	-1	EventGenerator/
9.826	139	e-	EventGenerator	0.065143
	0.31139	139	-1	EventGenerator/
9.8549	140	e-	EventGenerator	0.065146
	0.2904	140	-1	EventGenerator/
9.6839	141	e-	EventGenerator	0.066105
	0.39718	141	-1	EventGenerator/
9.8515	142	e-	EventGenerator	0.065136
	0.28038	142	-1	EventGenerator/
9.8593	143	e-	EventGenerator	0.065147
	0.40224	143	-1	EventGenerator/
9.0242	144	e-	EventGenerator	0.065236
0.83976	144	gamma	eBrem	0.065196
	0.35505	144	-1	EventGenerator/eBrem/
9.8595	145	e-	EventGenerator	0.06514
	0.31347	145	-1	EventGenerator/
9.7947	146	e-	EventGenerator	0.06525
	0.29761	146	-1	EventGenerator/
9.8402	147	e-	EventGenerator	0.065302
	0.28598	147	-1	EventGenerator/
9.8144	148	e-	EventGenerator	0.065375
	0.32537	148	-1	EventGenerator/
9.867	149	e-	EventGenerator	0.065124
	0.41386	149	-1	EventGenerator/
9.8708	150	e-	EventGenerator	0.065218
	0.35505	150	-1	EventGenerator/
9.6454	151	e-	EventGenerator	0.065149
	0.36768	151	-1	EventGenerator/
9.8534	152	e-	EventGenerator	0.06523
	0.32337	152	-1	EventGenerator/
9.7631	153	e-	EventGenerator	0.065164
	0.25714	153	-1	EventGenerator/
9.8581	154	e-	EventGenerator	0.065198
	0.27923	154	-1	EventGenerator/
9.834	155	e-	EventGenerator	0.065333
	0.26854	155	-1	EventGenerator/
9.8236	156	e-	EventGenerator	0.065157
	0.34123	156	-1	EventGenerator/
9.8688	157	e-	EventGenerator	0.065168
	0.29372	157	-1	EventGenerator/
9.8397	158	e-	EventGenerator	0.065185
	0.28249	158	-1	EventGenerator/
9.8486	159	e-	EventGenerator	0.065193
	0.34928	159	-1	EventGenerator/
9.7948	160	e-	EventGenerator	0.065167
	0.28966	160	-1	EventGenerator/
9.8261	161	e-	EventGenerator	0.065313
	0.27451	161	-1	EventGenerator/
9.8532	162	e-	EventGenerator	0.065146
	0.25172	162	-1	EventGenerator/
9.814	163	e-	EventGenerator	0.065154
	0.3287	163	-1	EventGenerator/
9.8517	164	e-	EventGenerator	0.065165
	0.28248	164	-1	EventGenerator/
9.8609	165	e-	EventGenerator	0.065134
	0.27969	165	-1	EventGenerator/
9.4335	166	e-	EventGenerator	0.065658
	0.28916	166	-1	EventGenerator/
9.8609	167	e-	EventGenerator	0.065348
	0.40988	167	-1	EventGenerator/
9.8425	168	e-	EventGenerator	0.065736
9.8425	168	gamma	eBrem	-1e+06
	0.31536	168	-1	EventGenerator/eBrem/
9.8301	169	e-	EventGenerator	0.065234
	0.33091	169	-1	EventGenerator/
9.838	170	e-	EventGenerator	0.065145
	0.32194	170	-1	EventGenerator/
9.8567	171	e-	EventGenerator	0.065173
	0.3702	171	-1	EventGenerator/
9.8341	172	e-	EventGenerator	0.065175
	0.32652	172	-1	EventGenerator/
9.787	173	e-	EventGenerator	0.065131
9.787	173	gamma	eBrem	-1e+06
