E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.28281	190	-1	EventGenerator/eBrem/
0.18719	193	gamma	eBrem	0.066104
8.739	194	e-	EventGenerator	0.065237
	0.32542	194	-1	EventGenerator/
8.1315	196	e-	EventGenerator	0.066327
0.71562	196	gamma	eBrem	0.06753
	0.44177	196	-1	EventGenerator/eBrem/
8.9803	198	e-	EventGenerator	0.067253
	0.33084	198	-1	EventGenerator/
8.7642	200	e-	EventGenerator	0.065166
	0.28695	200	-1	EventGenerator/
8.8372	203	e-	EventGenerator	0.066373
0.16959	203	gamma	eBrem	0.065493
	0.30133	203	-1	EventGenerator/eBrem/
9.0481	204	e-	EventGenerator	0.066742
	0.28724	204	-1	EventGenerator/
8.8589	205	e-	EventGenerator	0.066449
	0.32412	205	-1	EventGenerator/
8.526	206	e-	EventGenerator	0.065673
	0.27738	206	-1	EventGenerator/
8.9314	207	e-	EventGenerator	0.065445
	0.32493	207	-1	EventGenerator/
8.8442	208	e-	EventGenerator	0.066576
	0.312	208	-1	EventGenerator/
0.20469	209	gamma	eBrem	0.065089
9.1441	211	e-	EventGenerator	0.065516
	0.36078	211	-1	EventGenerator/
8.8587	212	e-	EventGenerator	0.067449
	0.74329	212	-1	EventGenerator/
8.8634	214	e-	EventGenerator	0.065252
	0.26591	214	-1	EventGenerator/
8.5189	215	e-	EventGenerator	0.06624
0.029975	215	gamma	eBrem	0.066792
	0.31775	215	-1	EventGenerator/eBrem/
7.7043	216	e-	EventGenerator	0.065373
	0.25146	216	-1	EventGenerator/
8.0405	217	e-	EventGenerator	0.065715
	0.37727	217	-1	EventGenerator/
0.32592	218	gamma	eBrem	0.06614
8.9119	219	e-	EventGenerator	0.065902
	0.30647	219	-1	EventGenerator/
8.8247	220	e-	EventGenerator	0.066023
	0.40979	220	-1	EventGenerator/
8.1656	221	e-	EventGenerator	0.067675
0.68833	221	gamma	eBrem	0.067241
	0.37194	221	-1	EventGenerator/eBrem/
8.9625	222	e-	EventGenerator	0.066153
8.9625	222	gamma	eBrem	-1e+06
	0.31821	222	-1	EventGenerator/eBrem/
6.7868	226	e-	EventGenerator	0.069243
1.9707	226	gamma	eBrem	0.067928
	0.32541	226	-1	EventGenerator/eBrem/
8.7967	227	e-	EventGenerator	0.065374
	0.27751	227	-1	EventGenerator/
8.8504	228	e-	EventGenerator	0.065273
	0.36317	228	-1	EventGenerator/
7.7436	229	e-	EventGenerator	0.066254
0.22678	229	gamma	eBrem	0.06521
	0.29702	229	-1	EventGenerator/eBrem/
5.2826	230	e-	EventGenerator	0.069433
3.5374	230	gamma	eBrem	0.065469
	0.33086	230	-1	EventGenerator/eBrem/
8.9548	231	e-	EventGenerator	0.065328
8.9548	231	e-	eIoni	-1e+06
	0.54298	231	-1	EventGenerator/eIoni/
8.5576	232	e-	EventGenerator	0.067319
	0.34942	232	-1	EventGenerator/
8.8979	236	e-	EventGenerator	0.066181
	0.28693	236	-1	EventGenerator/
8.8714	237	e-	EventGenerator	0.066296
	0.3085	237	-1	EventGenerator/
8.8613	238	gamma	eBrem	0.066278
8.8806	239	e-	EventGenerator	0.066232
	0.42648	239	-1	EventGenerator/
8.8532	240	e-	EventGenerator	0.065913
	0.31558	240	-1	EventGenerator/
8.7554	241	e-	EventGenerator	0.067976
	0.33181	241	-1	EventGenerator/
2.5686	243	gamma	eBrem	0.065653
8.1801	245	e-	EventGenerator	0.065493
0.079919	245	gamma	eBrem	0.065518
0.082854	245	gamma	eBrem	0.065766
	0.27982	245	-1	EventGenerator/eBrem/eBrem/
5.0802	246	gamma	eBrem	0.067143
7.244	247	e-	EventGenerator	0.066268
