E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
2.7199	15399	proton	EventGenerator	30.246
2.7807	15427	proton	EventGenerator	30.107
2.8531	15438	proton	EventGenerator	29.991
2.7422	15591	proton	EventGenerator	30.207
2.3718	15840	proton	EventGenerator	30.728
2.6267	15867	proton	EventGenerator	30.373
2.946	15952	proton	EventGenerator	29.924
2.3168	15982	proton	EventGenerator	30.767
2.8818	15990	proton	EventGenerator	29.98
2.6903	16002	proton	EventGenerator	30.296
2.5902	16038	proton	EventGenerator	30.177
2.6393	16133	proton	EventGenerator	30.368
2.3522	16163	proton	EventGenerator	30.747
2.8278	16186	proton	EventGenerator	30.007
2.7556	16263	proton	EventGenerator	30.202
2.9936	16280	proton	EventGenerator	29.845
2.5453	16335	proton	EventGenerator	30.513
2.953	16375	proton	EventGenerator	29.86
2.6279	16396	proton	EventGenerator	30.298
3.0081	16401	proton	EventGenerator	29.786
2.6637	16405	proton	EventGenerator	30.155
2.5506	16406	proton	EventGenerator	30.499
2.4088	16410	proton	EventGenerator	30.643
2.8991	16414	proton	EventGenerator	29.882
2.9943	16464	proton	EventGenerator	29.892
3.1287	16476	proton	EventGenerator	29.646
2.3553	16510	proton	EventGenerator	30.68
2.6052	16522	proton	EventGenerator	30.284
2.7612	16635	proton	EventGenerator	30.213
2.707	16686	proton	EventGenerator	30.204
2.7165	16704	proton	EventGenerator	30.215
2.5369	16746	proton	EventGenerator	30.545
3.0523	16777	proton	EventGenerator	29.699
2.3618	16778	proton	EventGenerator	30.677
2.8334	16792	proton	EventGenerator	30.145
2.7087	16804	proton	EventGenerator	30.16
2.3308	16830	proton	EventGenerator	30.664
2.6955	16832	proton	EventGenerator	30.239
2.4563	16877	proton	EventGenerator	30.594
2.8145	16920	proton	EventGenerator	30
2.5873	16941	proton	EventGenerator	30.345
2.5151	16948	proton	EventGenerator	30.534
2.3308	17015	proton	EventGenerator	30.809
2.6193	17062	proton	EventGenerator	30.311
2.6389	17120	proton	EventGenerator	30.311
2.3656	17129	proton	EventGenerator	30.778
2.8726	17194	proton	EventGenerator	30.058
2.7047	17216	proton	EventGenerator	30.181
2.8983	17322	proton	EventGenerator	29.927
2.5396	17324	proton	EventGenerator	30.443
2.3097	17367	proton	EventGenerator	30.762
2.9502	17377	proton	EventGenerator	29.892
2.4257	17380	proton	EventGenerator	30.598
2.7734	17406	proton	EventGenerator	30.118
2.7072	17467	proton	EventGenerator	30.154
3.0631	17474	proton	EventGenerator	29.688
2.4274	17565	proton	EventGenerator	30.652
2.8123	17593	proton	EventGenerator	30.119
2.6367	17638	proton	EventGenerator	30.273
2.5501	17680	proton	EventGenerator	30.432
2.4952	17682	proton	EventGenerator	30.449
2.4709	17756	proton	EventGenerator	30.491
2.2049	17802	proton	EventGenerator	30.962
2.6055	17874	proton	EventGenerator	30.368
2.8936	17900	proton	EventGenerator	29.959
2.7783	17901	proton	EventGenerator	30
2.6997	18050	proton	EventGenerator	30.058
2.5881	18053	proton	EventGenerator	30.496
2.9313	18063	proton	EventGenerator	29.9
2.6235	18069	proton	EventGenerator	30.175
2.582	18226	proton	EventGenerator	30.447
2.795	18345	proton	EventGenerator	30.126
2.8274	18348	proton	EventGenerator	30.036
3.1918	18357	proton	EventGenerator	29.686
2.872	18423	proton	EventGenerator	29.943
2.6687	18480	proton	EventGenerator	30.28
2.5856	18525	proton	EventGenerator	30.273
2.6612	18551	proton	EventGenerator	30.343
2.9418	18578	proton	EventGenerator	29.825
